cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
917251.0,GV_030067,30067,ADC,USA,AGREE REALTY CORP,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Retail REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,Agree Realty Corporation is a publicly traded real estate investment trust primarily engaged in the acquisition and development of properties net leased to industry-leading retail tenants.,3,-0.2438342517858889,0.26785616544990565,-0.01497999118597821,0.07127676091261893,0.24488378702589303
917491.0,GV_065421,65421,FARO,USA,FARO TECHNOLOGIES INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3829,334519,Other Measuring and Controlling Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"FARO Technologies, Inc. designs, develops, manufactures, markets, and supports software driven three-dimensional (3D) measurement and imaging solutions worldwide.",3,0.1790063662845489,-0.2938737314818085,0.15625320911417,0.22149376903190274,-0.2332179328139229
919012.0,GV_030059,30059,AEO,USA,AMERN EAGLE OUTFITTERS INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5600,4481,Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"American Eagle Outfitters, Inc. operates as a specialty retailer that provides clothing, accessories, and personal care products under the American Eagle and Aerie brands.",3,0.09258251646059835,-0.1523761399989066,0.17491423877671908,0.10898152397982507,-0.07740009398581484
920148.0,GV_014960,14960,LH,USA,LABORATORY CP OF AMER HLDGS,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,8071,621511,Medical Laboratories,Health Care and Social Assistance,Ambulatory Health Care Services,Laboratory Corporation of America Holdings operates as an independent clinical laboratory company worldwide.,3,0.20567295787490159,0.2376733514562806,-0.059503100830220146,0.10633160326256381,-0.2886053576185576
926864.0,GV_030538,30538,EOCCY,CHL,ENEL GENERACION CHILE SA,Utilities,Utilities,Independent Power and Renewable Electricity Producers,Independent Power Producers & Energy Traders,4911,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"Enel Generación Chile S.A., an electric utility company, engages in the generation, transmission, and distribution of electricity in Chile.",3,0.21083559186371967,-0.22906500679845296,-0.14084147143883005,0.013475297393887246,-0.2261393605159477
927066.0,GV_061483,61483,DVA,USA,DAVITA INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,8090,621492,Kidney Dialysis Centers,Health Care and Social Assistance,Ambulatory Health Care Services,DaVita Inc. provides kidney dialysis services for patients suffering from chronic kidney failure or end stage renal disease (ESRD).,3,-0.237626186085975,0.11990022945661732,-0.12011587376064055,-0.07367075711497395,-0.11871944551977968
927971.0,GV_015580,15580,BMO.,CAN,BANK OF MONTREAL,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,Bank of Montreal provides diversified financial services primarily in North America.,3,-0.25313324792367736,-0.43980572105477955,-0.025826518435998973,-0.10548832603966043,-0.14530683954262744
931015.0,GV_014311,14311,PII,USA,POLARIS INC,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,3790,336999,All Other Transportation Equipment Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Polaris Inc. designs, engineers, manufactures, and markets power sports vehicles worldwide.",3,-0.11021012958358388,-0.07392420006029839,-0.012199409349374024,0.04256871823973954,-0.07344753223323368
935036.0,GV_031564,31564,ACIW,USA,ACI WORLDWIDE INC,Information Technology,Software & Services,Software,Application Software,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"ACI Worldwide, Inc. provides software products and services for facilitating electronic payments to banks, financial intermediaries, merchants, and corporates worldwide.",3,-0.04501288331069739,-0.04255886623044286,0.2559262270222876,-0.013689083755328214,-0.22685868942958506
939930.0,GV_003937,3937,PYX,USA,PYXUS INTERNATIONAL INC,Consumer Staples,"Food, Beverage & Tobacco",Tobacco,Tobacco,5190,424940,Tobacco and Tobacco Product Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Pyxus International, Inc., an agricultural company, engages in the provision of various agricultural products, ingredients, and services to businesses and customers.",3,-0.23749916090060946,0.1949608801129979,-0.16316157252281452,0.16093334992087632,0.013724877585044482
943003.0,GV_028169,28169,AGU.,CAN,AGRIUM INC,Materials,Materials,Chemicals,Fertilizers & Agricultural Chemicals,2870,325311,Nitrogenous Fertilizer Manufacturing,Manufacturing,Chemical Manufacturing,"As of January 2, 2018, Agrium Inc. was acquired by Nutrien Ltd. grium Inc. retails various agricultural products and services in the United States, Canada, Australia, Argentina, Brazil, Chile, and Uruguay.",3,-0.06547139309968501,-0.09594804654547845,-0.07132521463936982,0.11986781420136362,-0.2975664077633185
944314.0,GV_060914,60914,LSI,USA,LIFE STORAGE INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Specialized REITs,6798,531130,Lessors of Miniwarehouses and Self-Storage Units,Real Estate and Rental and Leasing,Real Estate,"Life Storage, Inc. is a self-administered and self-managed equity REIT that is in the business of acquiring and managing self storage facilities.",3,-0.4437336022086708,0.32310106038247605,-0.1509631841348322,-0.08058628576224526,-0.09591373783171656
945436.0,GV_060992,60992,SUNEQ,USA,SUNEDISON INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,3620,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing","SunEdison, Inc., a renewable energy development company, constructs, finances, installs, owns, and operates renewable power plants including solar plants for residential, commercial, government, and utility customers.",3,0.13318036451424137,-0.4754818420445406,-0.043104977318874964,0.27846207738588136,-0.0020941547881078086
949870.0,GV_061581,61581,SAM,USA,BOSTON BEER INC  -CL A,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Brewers,2082,312120,Breweries,Manufacturing,Beverage and Tobacco Product Manufacturing,"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States.",3,0.013255261882001266,-0.003714252049941882,-0.005903731846771032,0.08037616016275974,-0.02099258049787457
1000275.0,GV_015633,15633,RY.,CAN,ROYAL BANK OF CANADA,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,Royal Bank of Canada operates as a diversified financial service company worldwide.,3,-0.15080322732478227,-0.3282996894724321,0.0017219618503977448,-0.10735437364644569,-0.19038584182876137
1002910.0,GV_010860,10860,AEE,USA,AMEREN CORP,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4931,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,Ameren Corporation operates as a public utility holding company in the United States.,3,-0.5360813127714903,0.2736269078073096,0.22143083290214952,-0.24994867511588026,0.3469145056188456
1003124.0,GV_061871,61871,PPDI,USA,PHARMACEUTICAL PROD DEV INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,8731,541711,Biotechnology research and development laboratories or service in botany,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Pharmaceutical Product Development, LLC, a contract research organization, provides drug development, laboratory, and lifecycle management services to pharmaceutical, biotechnology, medical device, academic, and government organizations worldwide.",3,0.05993079375851454,0.24066038264646164,0.1351708943567392,0.06760152677184571,-0.2577344607077542
1003518.0,GV_061955,61955,AGF.B,CAN,AGF MANAGEMENT LTD  -CL B,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6211,523110,Investment Banking and Securities Dealing,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",AGF Management Limited is a publicly owned asset management holding company.,3,-0.0004775665459414105,-0.18231046889801666,0.013172171066205983,-0.05639996186352494,-0.19882422285108364
1005409.0,GV_063135,63135,DCOM,USA,DIME COMMUNITY BANCSHARES,Financials,Banks,Banks,Regional Banks,6035,522120,Savings Institutions,Finance and Insurance,Credit Intermediation and Related Activities,"Dime Community Bancshares, Inc. operates as the holding company for Dime Community Bank that provides commercial banking and financial services in New York.",3,-0.1864691199275902,0.03837761248818041,-0.13502593837165544,-0.0787949853430368,-0.293950820358805
1009829.0,GV_062745,62745,JAKK,USA,JAKKS PACIFIC INC,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,3942,339930,"Doll, Toy, and Game Manufacturing",Manufacturing,Miscellaneous Manufacturing,"JAKKS Pacific, Inc. develops, produces, and markets consumer products worldwide.",3,-0.002174687688678712,-0.03719637905758627,0.12070771841785259,0.1691333935340581,-0.22567340734387242
1013488.0,GV_063739,63739,BJRI,USA,BJ'S RESTAURANTS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"BJ's Restaurants, Inc. owns and operates casual dining restaurants in the United States.",3,-0.04764701685053659,-0.052976688548619186,0.19622657235039084,0.3427690770524424,-0.09932722235304885
1016125.0,GV_111064,111064,ULTI,USA,ULTIMATE SOFTWARE GROUP INC,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"The Ultimate Software Group, Inc. provides cloud-based human capital management solutions to enterprise companies, mid-market companies, and companies in the strategic market in the United States, Canada, Europe, the Asia Pacific, and internationally.",3,0.3389531088233606,0.5177962146158372,0.16141040770590884,-0.3385101934074737,-0.35503927655209083
1017413.0,GV_015055,15055,CNQ.,CAN,CANADIAN NATURAL RESOURCES,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Canadian Natural Resources Limited explores for, develops, produces, and markets crude oil, natural gas, and natural gas liquids (NGLs).",3,0.00010151240831575278,0.2556722678198907,-0.40865004394239923,-0.15344695610804993,-0.4046459376177593
1018003.0,GV_063919,63919,IM,USA,INGRAM MICRO INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors,5045,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Ingram Micro Inc. distributes information technology (IT) products; and provides supply chain and mobile device lifecycle services worldwide.,3,-0.11905281700840334,0.23375358916971675,0.117402007750085,0.06379556105737813,-0.023525820637996516
1018005.0,GV_064304,64304,CWTRQ,USA,COLDWATER CREEK INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5621,448120,Women's Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"On September 26, 2014, Coldwater Creek Inc. went out of business under Chapter 11 liquidation as per its bankruptcy filing.",3,-0.23603870862035384,0.29746446072467003,0.16612731509646989,-0.02041697505723216,-0.07269783369880693
1018840.0,GV_063643,63643,ANF,USA,ABERCROMBIE & FITCH  -CL A,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5651,448140,Family Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Abercrombie & Fitch Co., through its subsidiaries, operates as a specialty retailer.",3,0.013673203747651436,0.06989756592347166,0.3545932718013644,0.136177165303649,-0.1581503274298218
1021561.0,GV_064028,64028,NUS,USA,NU SKIN ENTERPRISES  -CL A,Consumer Staples,Household & Personal Products,Personal Products,Personal Products,2844,325620,Toilet Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Nu Skin Enterprises, Inc. develops and distributes personal care and wellness products worldwide.",3,-0.0035706702619099618,-0.23795204233507297,0.048006010356466525,0.24787231083002784,-0.2994791370003291
1022469.0,GV_064135,64135,DEL,USA,DELTIC TIMBER CORP,Materials,Materials,Paper & Forest Products,Forest Products,2421,321912,"Cut Stock, Resawing Lumber, and Planing",Manufacturing,Wood Product Manufacturing,"Deltic Timber Corporation, a natural resources company, engages in growing and harvesting timber; and manufacturing and marketing lumber and medium density fiberboards (MDF) in the United States.",3,0.051068911393058185,-0.3470489027522424,-0.003952494655796688,0.5052329638345167,-0.1308160977527431
1023128.0,GV_064175,64175,LAD,USA,LITHIA MOTORS INC  -CL A,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail,5500,441110,New Car Dealers,Retail Trade,Motor Vehicle and Parts Dealers,"Lithia Motors, Inc. operates as an automotive retailer in the United States.",3,-0.005057913902428605,-0.20688531844666197,-0.10376355972236283,0.24766699538768522,-0.022272685998877544
1023131.0,GV_064162,64162,CVD,USA,COVANCE INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,8731,541711,Biotechnology research and development laboratories or service in botany,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Covance Inc., a drug development services company, provides early-stage and late-stage product development services to the pharmaceutical and biotechnology industries worldwide.",3,-0.06968607175450836,0.01817423939959438,0.2792471566536785,-0.17448181797984832,-0.07503246612166899
1024732.0,GV_064165,64165,IGTE,USA,IGATE CORP,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,7374,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","iGATE Corporation, through its subsidiaries, provides information technology (IT) and IT-enabled operations offshore outsourcing solutions and services to large and medium-size organizations.",3,0.034374319924564085,0.07784778323485936,0.1900103694586097,-0.18381163497981556,0.32063388134892656
1028918.0,GV_064979,64979,PPBI,USA,PACIFIC PREMIER BANCORP INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Pacific Premier Bancorp, Inc. operates as the bank holding company for Pacific Premier Bank that provides banking services to businesses, professionals, real estate investors, and non-profit organizations.",3,-0.08432703107022663,-0.18253030047934796,-0.0905437558809092,0.10224757061931258,0.16157514425563002
1029506.0,GV_029942,29942,RAH,USA,RALCORP HOLDINGS INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2000,311,Food Manufacturing,Manufacturing,Food Manufacturing,"TreeHouse Private Brands, Inc. engages in manufacturing, distributing, and marketing private label products to retail grocery, food away from home, and industrial and export customers.",3,0.07956024352485852,-0.33170658423022925,0.21369907873081825,0.15430089574910014,0.09163931688588309
1035201.0,GV_002628,2628,CWT,USA,CALIFORNIA WATER SERVICE GP,Utilities,Utilities,Water Utilities,Water Utilities,4941,221310,Water Supply and Irrigation Systems,Utilities,Utilities,"California Water Service Group, through its subsidiaries, provides water utility and other related services in California, Washington, New Mexico, and Hawaii.",3,-0.07798244916515097,-0.07996506457055216,0.3238320585164827,-0.19447255829451365,-0.10174418698804225
1037868.0,GV_001598,1598,AME,USA,AMETEK INC,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,3823,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",Manufacturing,Computer and Electronic Product Manufacturing,"AMETEK, Inc. manufactures and sells electronic instruments and electromechanical devices worldwide.",3,-0.24881996289954433,-0.28142423559810464,-0.20612503138527735,0.08671728106621762,0.050966541889617294
1039684.0,GV_008151,8151,OKE,USA,ONEOK INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,4923,221210,Natural Gas Distribution,Utilities,Utilities,"ONEOK, Inc., together with its subsidiaries, engages in gathering, processing, storage, and transportation of natural gas in the United States.",3,-0.3828336894966647,0.08442143025065363,-0.049478854324187506,-0.06946256848666273,0.08498908744038358
1041061.0,GV_065417,65417,YUM,USA,YUM BRANDS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722513,Limited-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"YUM! Brands, Inc., together with its subsidiaries, develops, operates, and franchises quick service restaurants worldwide.",3,0.01804018444003959,-0.08185921060205496,0.27237738808765966,-0.009498158683059577,-0.2630961956503672
1042046.0,GV_008431,8431,AFG,USA,AMERICAN FINANCIAL GROUP INC,Financials,Insurance,Insurance,Multi-line Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"American Financial Group, Inc., an insurance holding company, provides property and casualty insurance products in the United States.",3,-0.29816519037681877,-0.2535752723229615,-0.0090513600713544,-0.1655594494823832,0.09352448994764842
1044590.0,GV_065676,65676,IN,USA,INTERMEC INC,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals",Computer Storage & Peripherals,3577,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Intermec, Inc. designs, develops, integrates, and sells wired and wireless automated identification and data collection products and related services worldwide.",3,-0.022593591354789062,0.06930038906601334,0.10906161679994715,0.05654023422124162,-0.023237026895758368
1046102.0,GV_065605,65605,RBA,CAN,RITCHIE BROS AUCTIONEERS INC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Diversified Support Services,7389,561499,All Other Business Support Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Ritchie Bros.,3,-0.12671224813221424,-0.32483593549417755,-0.07914868829354432,0.18010731934258797,-0.21096352323884593
1052100.0,GV_066599,66599,WDR,USA,WADDELL&REED FINL INC  -CL A,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6282,523930,Investment Advice,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Waddell & Reed Financial, Inc., through its subsidiaries, provides investment management and advisory, investment product underwriting and distribution, and shareholder services administration to mutual funds, and institutional and separately managed accounts in the United States.",3,0.05521498904940201,-0.03683845220670119,-0.2297339772798975,-0.21885727166315602,-0.07938125238247057
1052752.0,GV_005149,5149,GTY,USA,GETTY REALTY CORP,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Retail REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Getty Realty Corp. is the leading publicly traded real estate investment trust in the United States specializing in the ownership, leasing and financing of convenience store and gasoline station properties.",3,-0.1833659218042721,-0.10746973921093352,0.11107846519334921,0.2595667050849482,-0.02406955793475674
1054833.0,GV_023877,23877,CVH,USA,COVENTRY HEALTH CARE INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Managed Health Care,6324,524114,Direct Health and Medical Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"As of January 1, 2014, Coventry Health Care, Inc. was acquired by Aetna Inc. Coventry Health Care, Inc. operates as a managed healthcare company in the United States.",3,-0.038120791034607214,0.1761948189670819,-0.13749353830698677,0.09742862747444654,0.04717998362172238
1056903.0,GV_009849,9849,AWR,USA,AMERICAN STATES WATER CO,Utilities,Utilities,Water Utilities,Water Utilities,4941,221310,Water Supply and Irrigation Systems,Utilities,Utilities,"American States Water Company, through its subsidiaries, provides water and electric services to residential, industrial, and other customers in the United States.",3,-0.09183210627828493,0.18492684454556246,0.29893035882464486,-0.05611262091981205,0.09814127052712086
1060523.0,GV_112626,112626,CFNL,USA,CARDINAL FINANCIAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"As of April 21, 2017, Cardinal Financial Corporation was acquired by UBV Holding Company, LLC. Cardinal Financial Corporation, a financial holding company, provides various banking products and services to commercial and retail customers in Northern Virginia, Maryland, and the greater Washington, D.C. metropolitan area.",3,-0.3780016525681905,0.011323010812866983,-0.16982109092739814,0.056249993952830986,-0.036870547165715216
1061393.0,GV_002856,2856,CHG,USA,CH ENERGY GROUP INC,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4931,22111,Electric Power Generation,Utilities,Utilities,"CH Energy Group, Inc., through its subsidiaries, operates as a regulated electric and natural gas transmission and distribution utility company in the United States.",3,-0.4555033734303437,0.14920758802850123,0.2735940468055804,-0.1644862999680873,0.42021904465136156
1066107.0,GV_004242,4242,EP,USA,EL PASO CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,4922,486210,Pipeline Transportation of Natural Gas,Transportation and Warehousing,Pipeline Transportation,"El Paso LLC offers natural gas transmission, and exploration and production services primarily in the United States.",3,-0.22732879766055258,0.1406612014559823,-0.23230397325468427,-0.23228253007886887,-0.08172723965473097
1067318.0,GV_017828,17828,DDAIF,DEU,DAIMLER AG,Consumer Discretionary,Automobiles & Components,Automobiles,Automobile Manufacturers,3711,336111,Automobile Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Daimler AG, together its subsidiaries, develops and manufactures passenger cars, trucks, vans, and buses in Germany and internationally.",3,-0.03756011443888469,-0.24577453652789671,-0.07652459946685443,-0.16518988747099106,0.289981191745913
1070750.0,GV_007063,7063,HST,USA,HOST HOTELS & RESORTS INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Hotel & Resort REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",3,-0.24796250279280369,-0.2563581718236851,-0.1703660601098188,0.19658895684414981,-0.06019819132222621
1070985.0,GV_065084,65084,CXW,USA,CORECIVIC INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Specialized REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"The Company is a diversified government solutions company with the scale and experience needed to solve tough government challenges in flexible, cost-effective ways.",3,-0.4395679865886871,-0.18805049669908727,0.023875920965879843,0.2753892504412731,-0.01776244432608084
1076405.0,GV_119417,119417,PBG,USA,PEPSI BOTTLING GROUP INC,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks,2086,31211,Soft Drink and Ice Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,"As of February 26, 2010, The Pepsi Bottling Group, Inc. was acquired by Pepsi-Cola Metropolitan Bottling Company, Inc. The Pepsi Bottling Group, Inc. (PBG) operates in the carbonated soft drinks and other ready-to-drink beverages industry.",3,-0.25854016932705337,-0.06992383491241329,0.40387860879802795,0.024869525258264337,0.0464784518770981
1077771.0,GV_065228,65228,UMPQ,USA,UMPQUA HOLDINGS CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Umpqua Holdings Corporation operates as the holding company of Umpqua Bank that provides commercial and retail banking, and retail brokerage services.",3,-0.005622896436650593,-0.1447343542598354,-0.2460680269812756,0.020684388993679772,-0.2010029254824234
1084580.0,GV_006239,6239,JEF.3,USA,JEFFERIES GROUP LLC,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage,6211,523110,Investment Banking and Securities Dealing,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Jefferies Group LLC, together with its subsidiaries, operates as an integrated securities and investment banking company in the Americas, Europe, the Middle East, Africa, and the Asia Pacific.",3,-0.053744094786736994,-0.274121492792552,-0.10642745373064164,-0.021535812222264878,0.12222455168085754
1089819.0,GV_002859,2859,CNL,USA,CLECO CORP,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,22111,Electric Power Generation,Utilities,Utilities,Cleco Corporate Holdings LLC operates as a public utility holding company primarily in Louisiana.,3,-0.3501831746450743,0.22657603576085245,0.227333579795915,-0.19028633911591253,0.21904292496847727
1102707.0,GV_062556,62556,VT.,CAN,VITERRA INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Agricultural Products,5150,424510,Grain and Field Bean Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Viterra Inc. engages in handling, processing, distribution, transportation, and marketing grains and oilseeds worldwide.",3,-0.20900821053839305,-0.14542639806584076,0.10388828508121302,0.30375367096305744,0.08000353969783712
1103601.0,GV_011296,11296,WGL,USA,WGL HOLDINGS INC,Utilities,Utilities,Gas Utilities,Gas Utilities,4924,221210,Natural Gas Distribution,Utilities,Utilities,"WGL Holdings, Inc., through its subsidiaries, sells and delivers natural gas; and provides energy-related products and services.",3,-0.28894530906782556,0.30945389310113536,0.08884717856629532,-0.23831178849237114,0.04535080764404282
1104657.0,GV_002448,2448,MTRN,USA,MATERION CORP,Materials,Materials,Metals & Mining,Diversified Metals & Mining,3330,331410,Nonferrous Metal (except Aluminum) Smelting and Refining,Manufacturing,Primary Metal Manufacturing,"Materion Corporation manufactures and sells advanced engineered materials used in semiconductor, industrial, aerospace and defense, automotive, energy, consumer electronics, and telecom and data center markets in the United States, Asia, Europe, and internationally.",3,0.11972405618135842,-0.05337228090605449,-0.05926492736809082,0.23732826558744538,-0.08900417376737453
1106935.0,GV_064879,64879,IE.,CAN,IVANHOE ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Ivanhoe Energy Inc., an independent heavy oil development company, develops and produces oil and gas in Canada, Ecuador, and Mangolia.",3,-0.08212453580078283,0.35154900205764683,-0.2428057434067418,0.1789601450159211,0.05424544630234592
1119639.0,GV_222111,222111,PBR.A,BRA,PETROLEO BRASILEIRO SA- PETR,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,Petróleo Brasileiro S.A. - Petrobras operates in the oil and gas industry in Brazil and internationally.,3,0.19468957316545457,-0.11913310014267424,-0.2503296128656976,-0.13097250732128718,-0.2569050468798965
1127248.0,GV_025792,25792,EMA.,CAN,EMERA INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,22111,Electric Power Generation,Utilities,Utilities,"Emera Incorporated, an energy and services company, through its subsidiaries, engages in the generation, transmission, and distribution of electricity to various customers.",3,-0.39510022843023046,-0.12230061993114487,-0.023002426384293766,-0.2125990539027079,0.01344567569138904
1130385.0,GV_004864,4864,FWLT,CHE,FOSTER WHEELER AG,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1600,2371,Utility System Construction,Construction,Heavy and Civil Engineering Construction,"Foster Wheeler AG, through its subsidiaries, operates as an engineering, procurement, and construction contractor; and power equipment supplier worldwide.",3,-0.27010666565052993,-0.014118144892255508,-0.2436267531377746,0.2636837923724935,-0.0950345592238751
1133421.0,GV_007985,7985,NOC,USA,NORTHROP GRUMMAN CORP,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3812,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",Manufacturing,Computer and Electronic Product Manufacturing,Northrop Grumman Corporation operates as a security company.,3,-0.2308988185461382,0.06710501039704098,-0.18635397783967006,0.06062214846728052,-0.07949797889967723
1143068.0,GV_006334,6334,GXP,USA,GREAT PLAINS ENERGY INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"As of June 4, 2018, Great Plains Energy Incorporated was acquired by Westar Energy, Inc. Great Plains Energy Incorporated, through its subsidiaries, generates, transmits, distributes, and sells electricity.",3,-0.5234763410501517,0.27348112798909197,0.13794186079934911,-0.09811030364973408,0.28604868932352095
1144800.0,GV_014391,14391,TA.,CAN,TRANSALTA CORP,Utilities,Utilities,Independent Power and Renewable Electricity Producers,Independent Power Producers & Energy Traders,4911,22111,Electric Power Generation,Utilities,Utilities,"TransAlta Corporation operates as non-regulated electricity generation and energy marketing company in Canada, the United States, and Western Australia.",3,-0.5021474373615787,0.05089927525064986,0.030686525748920175,-0.2592748707523973,0.03339484045245406
