cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
73756.0,GV_008079,8079,OII,USA,OCEANEERING INTERNATIONAL,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Oceaneering International, Inc. provides engineered services and products to the offshore oil and gas industry, as well as to defense, aerospace, and commercial theme park industries worldwide.",1,-0.3619636589029678,-0.2572204185915291,0.055644690789331874,0.043638233795257,-0.06575661871394863
76334.0,GV_008358,8358,PH,USA,PARKER-HANNIFIN CORP,Industrials,Capital Goods,Machinery,Industrial Machinery,3490,332912,Fluid Power Valve and Hose Fitting Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Parker-Hannifin Corporation manufactures and sells motion and control technologies and systems for various mobile, industrial, and aerospace markets worldwide.",1,0.05252936616139545,-0.2858543278367442,-0.11396964411099014,0.10266763694311604,-0.12117295463361162
77360.0,GV_008463,8463,PNR,IRL,PENTAIR PLC,Industrials,Capital Goods,Machinery,Industrial Machinery,3561,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",Manufacturing,Machinery Manufacturing,Pentair plc provides various smart water solutions worldwide.,1,0.0650250214497304,-0.1448662229510398,-0.15050836544715826,-0.17637720593279177,-0.05071693890202729
77877.0,GV_008512,8512,PDCE,USA,PDC ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"PDC Energy, Inc., an independent exploration and production company, acquires, explores for, develops, and produces crude oil, natural gas, and natural gas liquids in the United States.",1,-0.10925528505398481,-0.24124585918208494,0.10714543790674326,0.2214705155252873,0.04819455130069432
78749.0,GV_008599,8599,AGYS,USA,AGILYSYS INC,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"Agilysys, Inc., together with its subsidiaries, operates as a developer and marketer of hardware and software products and services to the hospitality industry in North America, Europe, the Asia-Pacific, and India.",1,-0.012683389283202073,-0.14237359010407297,0.053039576626120334,0.06089812991431215,-0.09191144896909671
84290.0,GV_009173,9173,RBN,USA,ROBBINS & MYERS INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3533,333132,Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Robbins & Myers, Inc., together with its subsidiaries, engages in the design, manufacture, and marketing of engineered, application-critical equipment and systems worldwide.",1,-0.40736729338883626,-0.19623344687490993,-0.35604700631258357,-0.028405066103256018,0.012408595172862415
85408.0,GV_009258,9258,RDC,GBR,ROWAN COMPANIES PLC,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,Rowan Companies plc provides offshore contract drilling services to the oil and gas industry.,1,-0.3391291497383642,-0.39717504797214664,-0.11279783463362021,0.18318331994109588,-0.012103198197739378
85704.0,GV_009284,9284,HTSI,USA,HARRIS TEETER SUPERMARKETS,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Retail,5411,445110,Supermarkets and Other Grocery (except Convenience) Stores,Retail Trade,Food and Beverage Stores,"Harris Teeter Supermarkets, Inc., through its subsidiaries, operates a regional chain of supermarkets primarily in the southeastern and mid-Atlantic United States, and the District of Columbia.",1,0.21783056154349037,0.002680488887622128,-0.10329711537984108,0.1648316848194712,0.02442013772362319
87347.0,GV_009465,9465,SLB,CUW,SCHLUMBERGER LTD,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Schlumberger Limited supplies technology for reservoir characterization, drilling, production, and processing to the oil and gas industry worldwide.",1,-0.41863828424711946,-0.31439736715740063,-0.21676922092306258,0.07983839510273348,-0.1027417753673548
89800.0,GV_009667,9667,SHW,USA,SHERWIN-WILLIAMS CO,Materials,Materials,Chemicals,Specialty Chemicals,2851,325510,Paint and Coating Manufacturing,Manufacturing,Chemical Manufacturing,"The Sherwin-Williams Company develops, manufactures, distributes, and sells paints, coatings, and related products to professional, industrial, commercial, and retail customers.",1,0.32089925325981283,0.29321357742554566,-0.12629142852122963,0.0050131686833678815,-0.1928381874363589
90185.0,GV_009699,9699,SIAL,USA,SIGMA-ALDRICH CORP,Materials,Materials,Chemicals,Specialty Chemicals,2833,325411,Medicinal and Botanical Manufacturing,Manufacturing,Chemical Manufacturing,"Sigma-Aldrich Corporation, a life science and high technology company, develops, manufactures, purchases, and distributes various chemicals, biochemicals, and equipment products worldwide.",1,-0.016273468845997563,-0.1462370586501636,-0.08822979889931895,0.15396006304705517,-0.091486462319677
92122.0,GV_009850,9850,SO,USA,SOUTHERN CO,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"The Southern Company, through its subsidiaries, engages in the generation, transmission, and distribution of electricity.",1,0.042442148285516845,0.5361081601971879,-0.12415062439196822,0.33782763182737185,0.06001793136405448
93410.0,GV_002991,2991,CVX,USA,CHEVRON CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,"Chevron Corporation, through its subsidiaries, engages in integrated energy, chemicals, and petroleum operations worldwide.",1,-0.45196649095599906,0.03411703957645191,-0.283287363292218,0.22446095643179367,-0.1499075012830609
95029.0,GV_010124,10124,RGR,USA,STURM RUGER & CO INC,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,3480,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",Manufacturing,Fabricated Metal Product Manufacturing,"Sturm, Ruger & Company, Inc., together with its subsidiaries, designs, manufactures, and sells firearms under the Ruger name and trademark in the United States.",1,-0.10048508490435248,0.26016753499224526,0.043303688890833324,-0.45016991543634516,-0.22075048273032624
97476.0,GV_010499,10499,TXN,USA,TEXAS INSTRUMENTS INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Texas Instruments Incorporated designs, manufactures, and sells semiconductors to electronics designers and manufacturers worldwide.",1,-0.10945530799776727,-0.10138096556317865,0.02298658606122236,-0.16879475852486747,-0.1262193122886975
97745.0,GV_010530,10530,TMO,USA,THERMO FISHER SCIENTIFIC INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,3826,334516,Analytical Laboratory Instrument Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Thermo Fisher Scientific Inc. provides analytical and other instruments, laboratory equipment, software, consumables, reagents, instrument systems, chemicals, supplies, and services worldwide.",1,-0.30636181580938787,0.01874391060269075,0.042211753579274175,-0.0026095950123382495,-0.02704829884137622
98362.0,GV_010581,10581,TKR,USA,TIMKEN CO,Industrials,Capital Goods,Machinery,Industrial Machinery,3562,332991,Ball and Roller Bearing Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"The Timken Company designs, manufactures, and manages engineered bearings and power transmission products and services worldwide.",1,0.01218010082664321,-0.13094022118545695,0.29505823250842417,0.2839350207127129,-0.1594004561374292
100885.0,GV_010867,10867,UNP,USA,UNION PACIFIC CORP,Industrials,Transportation,Road & Rail,Railroads,4011,482111,Line-Haul Railroads,Transportation and Warehousing,Rail Transportation,"Union Pacific Corporation, through its subsidiary, Union Pacific Railroad Company, engages in the railroad business in the United States.",1,0.07466221492462967,-0.14504723397181668,-0.07354047501351951,-0.2025395574491449,-0.0007460720848308369
104169.0,GV_011259,11259,WMT,USA,WALMART INC,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Hypermarkets & Super Centers,5331,452319,All Other General Merchandise Stores,Retail Trade,General Merchandise Stores,Walmart Inc. engages in the retail and wholesale operations in various formats worldwide.,1,0.2256693137414072,0.38570168678350525,-0.0022976706533686703,0.07846763575277153,-0.23997011103528346
105132.0,GV_011234,11234,WDFC,USA,WD-40 CO,Consumer Staples,Household & Personal Products,Household Products,Household Products,2890,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"WD-40 Company develops and sells maintenance products, and homecare and cleaning products in the Americas, Europe, the Middle East, Africa, and the Asia-Pacific.",1,0.1293170527158713,0.17548946685934505,-0.09497190868276917,-0.03824433963734673,-0.0034371927763858718
105319.0,GV_145308,145308,WW,USA,WEIGHT WATCHERS INTL INC,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services,7200,812191,Diet and Weight Reducing Centers,Other Services (except Public Administration),Personal and Laundry Services,"WW International, Inc. provides weight management products and services worldwide.",1,0.35674538894145025,-0.12174835007252133,-0.08764374398367242,0.012138595905454961,0.0854829705397105
105634.0,GV_006223,6223,EME,USA,EMCOR GROUP INC,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1731,238210,Electrical Contractors and Other Wiring Installation Contractors,Construction,Specialty Trade Contractors,"EMCOR Group, Inc. provides electrical and mechanical construction, and facilities services in the United States.",1,-0.06684201832803568,-0.16795615554756196,0.32081695389748427,0.08140359940730067,-0.01882477092203409
107263.0,GV_011506,11506,WMB,USA,WILLIAMS COS INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,4922,486210,Pipeline Transportation of Natural Gas,Transportation and Warehousing,Pipeline Transportation,"The Williams Companies, Inc., together with its subsidiaries, operates as an energy infrastructure company primarily in the United States.",1,-0.40548393367063823,-0.43463163032037777,-0.15604233722765817,-0.03245087461594828,0.20086078911002142
108516.0,GV_011600,11600,WOR,USA,WORTHINGTON INDUSTRIES,Materials,Materials,Metals & Mining,Steel,3310,331221,Rolled Steel Shape Manufacturing,Manufacturing,Primary Metal Manufacturing,"Worthington Industries, Inc., a metals manufacturing company, focuses on value-added steel processing and manufactured metal products in the United States, Austria, Canada, Mexico, Poland, Portugal, and Turkey.",1,0.022516455612967865,-0.39306604206479107,-0.3685871720341148,-0.041726567634421,0.03096304210324478
109198.0,GV_011672,11672,TJX,USA,TJX COS INC (THE),Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5651,448140,Family Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"The TJX Companies, Inc. operates as an off-price apparel and home fashions retailer.",1,0.04937941931025372,0.03522216979818334,-0.08501584298772916,-0.26972035854826965,-0.28115722919707864
109563.0,GV_002101,2101,AIT,USA,APPLIED INDUSTRIAL TECH INC,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,5080,423830,Industrial Machinery and Equipment Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Applied Industrial Technologies, Inc. distributes industrial products in North America, Australia, New Zealand, and Singapore.",1,0.21274565246244267,-0.0737243247024197,-0.10222841333335816,-0.08335937456834772,-0.07781226859421661
110430.0,GV_011257,11257,FTO,USA,FRONTIER OIL CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,"As of July 1, 2011, Frontier Oil Corp. was acquired by HollyFrontier Corporation.",1,-0.48346850788536894,-0.012726703439108507,0.0646112589243826,0.0825789200469004,0.14637274752798007
201283.0,GV_014316,14316,TLM.,CAN,TALISMAN ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Repsol Oil & Gas Canada Inc., an upstream oil and gas company, engages in the exploration, development, production, transportation, and marketing of crude oil, natural gas, and natural gas liquids.",1,-0.4743595840838384,-0.21305948301982278,-0.09211338312932373,0.06766232398502309,-0.13978448849884462
216228.0,GV_005860,5860,ITT,USA,ITT INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3561,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",Manufacturing,Machinery Manufacturing,"ITT Inc. manufactures and sells engineered critical components and customized technology solutions for the energy, transportation, and industrial markets worldwide.",1,-0.07231222007688595,-0.022647270062186753,0.10185876753844986,0.11369386854758178,-0.016681184333727977
277595.0,GV_004351,4351,EGN,USA,ENERGEN CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,4924,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Energen Corporation, through its subsidiary, Energen Resources Corporation, engages in the exploration, development, and production of oil, natural gas liquids, and natural gas.",1,-0.3317490211154523,-0.333995431011062,-0.13631480446252767,0.019274087626185727,-0.030723556956582375
278166.0,GV_002820,2820,CVCO,USA,CAVCO INDUSTRIES INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,2452,321992,Prefabricated Wood Building Manufacturing,Manufacturing,Wood Product Manufacturing,"Cavco Industries, Inc. designs, produces, and retails manufactured homes primarily in the United States.",1,0.046335915912100685,0.23856153197820015,-0.226365596039963,-0.06112539909890333,-0.03787910627565461
310764.0,GV_010115,10115,SYK,USA,STRYKER CORP,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3842,339113,Surgical Appliance and Supplies Manufacturing,Manufacturing,Miscellaneous Manufacturing,Stryker Corporation operates as a medical technology company.,1,-0.035784647807379215,-0.1160783737735306,0.10406144610504553,-0.11919468411005428,0.24765036569194598
311337.0,GV_015070,15070,SU.,CAN,SUNCOR ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,Suncor Energy Inc. operates as an integrated energy company.,1,-0.559918997083335,-0.14375568797264268,-0.14118581454512757,0.028503456802080194,-0.15714429874939698
313807.0,GV_002410,2410,BP,GBR,BP PLC,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,BP p.l.c. engages in the energy business worldwide.,1,-0.4575899430200567,-0.1268065177195948,-0.1934764949722813,0.1516045013950992,0.03399711478083168
314808.0,GV_002270,2270,VAL,GBR,VALARIS PLC,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,Valaris plc provides offshore drilling services in various water depths worldwide.,1,-0.520087596206923,-0.28512618952168595,-0.09562199776079142,0.15210608848038082,-0.007529078202184159
315213.0,GV_002312,2312,RHI,USA,ROBERT HALF INTL INC,Industrials,Commercial  & Professional Services,Professional Services,Human Resource & Employment Services,7363,561320,Temporary Help Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"Robert Half International Inc. provides staffing and risk consulting services in North America, South America, Europe, Asia, and Australia.",1,0.25379857439845604,-0.059980966054299874,-0.19622529891472854,-0.01686208910771892,-0.14874464359307527
316253.0,GV_004418,4418,ENZ,USA,ENZO BIOCHEM INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,8071,621511,Medical Laboratories,Health Care and Social Assistance,Ambulatory Health Care Services,"Enzo Biochem, Inc., an integrated diagnostics, clinical lab, and life sciences company, researches, develops, manufactures, and markets diagnostic and research products based on genetic engineering, biotechnology, and molecular biology.",1,-0.07314722363474752,0.14252516099607676,-0.05818658552776249,0.03791865691032529,0.050159367510301395
318154.0,GV_001602,1602,AMGN,USA,AMGEN INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,"Amgen Inc. discovers, develops, manufactures, and delivers human therapeutics worldwide.",1,0.07606381990182946,0.3767029101242626,0.005927944770816257,-0.08460953469513191,0.1865953632453886
320575.0,GV_009835,9835,PESXQ,USA,PIONEER ENERGY SERVICES CORP,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,Pioneer Energy Services Corp. provides land-based drilling and production services to oil and gas exploration and production companies.,1,-0.2202903896849304,-0.36540509888602174,-0.2730081614164675,0.08882727944452888,0.23718963326651063
354707.0,GV_005526,5526,HE,USA,HAWAIIAN ELECTRIC INDS,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,22111,Electric Power Generation,Utilities,Utilities,"Hawaiian Electric Industries, Inc., through its subsidiaries, engages in the electric utility and banking businesses primarily in the state of Hawaii.",1,-0.019162738303258965,0.08974307761249989,-0.505173976679887,0.273045009876712,0.36556153961161936
355777.0,GV_012789,12789,LOJN,USA,LOJACK CORP,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3669,334290,Other Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"LoJack Corporation provides after-market safety, security, and protection products and services for tracking and recovering cars, trucks, and other valuable mobile assets.",1,-0.16732066372001558,0.2796435863622413,0.06030829548086948,-0.024662514211955786,-0.18225220386816518
701811.0,GV_007251,7251,MENT,USA,MENTOR GRAPHICS CORP,Information Technology,Software & Services,Software,Application Software,7373,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Mentor Graphics Corporation provides electronic design automation software and hardware solutions to design, analyze, and test electro-mechanical systems, electronic hardware, and embedded systems software worldwide.",1,-0.025427809451723057,-0.2491614199615644,-0.29171336881466536,-0.12461750363174572,0.030277570900819756
703604.0,GV_006617,6617,LAWS,USA,LAWSON PRODUCTS,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,5072,423710,Hardware Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Lawson Products, Inc. distributes products and services to the industrial, commercial, institutional, and government maintenance, repair, and operations marketplace in the United States and Canada.",1,0.11098337435663856,0.3799251835718023,-0.05127838424331808,-0.3183381628179091,0.43088066186241664
707549.0,GV_006565,6565,LRCX,USA,LAM RESEARCH CORP,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,3559,333242,Semiconductor Machinery Manufacturing,Manufacturing,Machinery Manufacturing,"Lam Research Corporation designs, manufactures, markets, refurbishes, and services semiconductor processing equipment used in the fabrication of integrated circuits worldwide.",1,-0.05875097718857945,-0.1994580844688631,-0.0027364340369055453,-0.1513490595524466,-0.2636662203141953
708850.0,GV_003971,3971,DNEX,USA,DIONEX CORP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,3823,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",Manufacturing,Computer and Electronic Product Manufacturing,"Dionex Corporation designs, manufactures, markets, and services analytical instrumentation and related accessories, and chemicals.",1,-0.06880970215382205,-0.19099027231428267,-0.3052902508161874,-0.24795331494125641,0.04856912185127175
715957.0,GV_004029,4029,D,USA,DOMINION ENERGY INC,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4911,22111,Electric Power Generation,Utilities,Utilities,"Dominion Energy, Inc. produces and transports energy.",1,-0.4237193576389387,0.13887120747655424,-0.15916523366644073,0.3205768053292178,0.10673009079753898
717954.0,GV_010840,10840,UNF,USA,UNIFIRST CORP,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Diversified Support Services,2300,315,Apparel Manufacturing,Manufacturing,Apparel Manufacturing,"UniFirst Corporation provides workplace uniforms and protective work wear clothing in the United States, Europe, and Canada.",1,0.18810061198536338,-0.10047121556487627,-0.012023401229037695,-0.08770087052222567,-0.07248044155225392
718130.0,GV_022059,22059,ISYS,USA,INTEGRAL SYSTEMS INC,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,7373,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Integral Systems, Inc. designs and delivers command and control, signal processing and data communications, enterprise network management, and communications information assurance solutions in the United States and internationally.",1,-0.2096832274563381,0.5522423991012068,-0.523779233567114,-0.12064810652700413,0.24487871616032436
718789.0,GV_025980,25980,SHFL,USA,SHFL ENTERTAINMENT INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming,3990,339999,All Other Miscellaneous Manufacturing,Manufacturing,Miscellaneous Manufacturing,"SHFL entertainment, Inc. manufactures and distributes gaming devices, operates inter-casino linked systems, slot machine routes, leases, licenses, and sells its products.",1,0.09333395036730753,0.05408843148180289,-0.0070174228415709715,0.10633647932852987,0.07518797492601371
718940.0,GV_002137,2137,BCE.,CAN,BCE INC,Communication Services,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,4813,517311,Wired Telecommunications Carriers,Information,Telecommunications,"BCE Inc., a telecommunications and media company, provides wireless, wireline, Internet, and television (TV) services to residential, business, and wholesale customers in Canada.",1,-0.05097088350304397,0.05831828394691597,0.14849267074622885,-0.33267494034514333,0.12426743678669451
721083.0,GV_009772,9772,SII,USA,SMITH INTERNATIONAL INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,2890,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"As of August 27, 2010, Smith International, Inc. was acquired by Schlumberger Limited.",1,-0.3972115746320647,-0.3381644973552082,-0.2025129025475504,0.008701828357463658,-0.027801427476276012
721683.0,GV_010631,10631,TSS,USA,TOTAL SYSTEM SERVICES INC,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,7389,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",Finance and Insurance,Credit Intermediation and Related Activities,"As of September 17, 2019, Total System Services, Inc. was acquired by Global Payments Inc. Total System Services, Inc. provides payment processing, merchant, and related payment services to financial and nonfinancial institutions worldwide.",1,-0.3379155048031795,0.15323812006177848,-0.043450752044333685,0.21844211408366643,-0.20435135542150512
722104.0,GV_002222,2222,SVNTQ,USA,SAVIENT PHARMACEUTICALS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,"As of May 30, 2014, Savient Pharmaceuticals, Inc. went out of business.",1,-0.21644333341614128,0.12497553336555206,0.251030944040783,0.012876383740613099,0.0473221157027831
723254.0,GV_003062,3062,CTAS,USA,CINTAS CORP,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Diversified Support Services,7200,812331,Linen Supply,Other Services (except Public Administration),Personal and Laundry Services,"Cintas Corporation provides corporate identity uniforms and related business services primarily in North America, Latin America, Europe, and Asia.",1,0.15940518981295912,0.13883952229574842,-0.11702483892575742,-0.022813098869032145,-0.3938520169577444
724571.0,GV_012403,12403,FREDQ,USA,FREDS INC,Consumer Discretionary,Retailing,Multiline Retail,General Merchandise Stores,5331,452319,All Other General Merchandise Stores,Retail Trade,General Merchandise Stores,"Fred's, Inc., together with its subsidiaries, sells general merchandise through its retail discount stores and full service pharmacies.",1,0.2919762318423024,0.09431342232233003,-0.19444838568751077,-0.16543454561433737,-0.16974632823715252
726958.0,GV_002807,2807,CASY,USA,CASEYS GENERAL STORES INC,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Retail,5412,447110,Gasoline Stations with Convenience Stores,Retail Trade,Gasoline Stations,"Casey's General Stores, Inc., together with its subsidiaries, operates convenience stores under the Casey's and Casey’s General Store names.",1,-0.017668595333373917,0.34623921668458296,-0.4327474442845295,-0.1338867948945886,-0.27533178061939717
736744.0,GV_014010,14010,TGA,CAN,TRANSGLOBE ENERGY CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211120,Crude Petroleum Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"TransGlobe Energy Corporation, together with its subsidiaries, engages in the acquisition, exploration, development, and production of crude oil and natural gas in Egypt and Canada.",1,-0.547149017444268,-0.0072033072073584,0.16499653116025242,-0.006727862494759722,-0.0005409059841831728
736822.0,GV_011914,11914,BLUD,USA,IMMUCOR INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,2835,325413,In-Vitro Diagnostic Substance Manufacturing,Manufacturing,Chemical Manufacturing,"Immucor, Inc. develops, manufactures, and sells transfusion and transplantation diagnostics products for hospitals, donor centers, and reference laboratories worldwide.",1,-0.23204997356542187,0.4524681867574239,0.10404932030617828,0.0015898679537873336,-0.04783990040776821
740761.0,GV_024363,24363,BUCY,USA,BUCYRUS INTERNATIONAL INC,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,3532,333131,Mining Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Caterpillar Global Mining LLC manufactures and markets mining equipment for the extraction of coal, copper, oil sands, iron ore, and other minerals in mining centers worldwide.",1,-0.26461503955092575,-0.3453840433441288,-0.06891894066108883,0.14245463717146467,-0.04841019237238912
742278.0,GV_008901,8901,RES,USA,RPC INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"RPC, Inc., through its subsidiaries, provides a range of oilfield services and equipment for the oil and gas companies involved in the exploration, production, and development of oil and gas properties.",1,0.06574465413443045,-0.27903738814053036,-0.0221100962948174,-0.010347496849238549,0.08622926300105718
745308.0,GV_012544,12544,JOE,USA,ST JOE CO,Real Estate,Real Estate,Real Estate Management & Development,Diversified Real Estate Activities,7011,721110,Hotels (except Casino Hotels) and Motels,Accommodation and Food Services,Accommodation,"The St. Joe Company, together with its subsidiaries, operates as a real estate development, asset management, and operating company in Northwest Florida, the United States.",1,0.2716360833109147,-0.2036789559031793,-0.17826542598960834,-0.08170498576853377,0.2911405965740269
746515.0,GV_004494,4494,EXPD,USA,EXPEDITORS INTL WASH INC,Industrials,Transportation,Air Freight & Logistics,Air Freight & Logistics,4731,488510,Freight Transportation Arrangemen,Transportation and Warehousing,Support Activities for Transportation,"Expeditors International of Washington, Inc. provides logistics services in the Americas, North Asia, South Asia, Europe, the Middle East, Africa, and India.",1,0.15238395723376133,-0.009932046448064301,-0.1793132903519203,-0.11520570038081199,-0.06851771678078736
746598.0,GV_002352,2352,BRC,USA,BRADY CORP,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Commercial Printing,3990,339950,Sign Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Brady Corporation manufactures and supplies identification solutions (IDS) and workplace safety (WPS) products to identify and protect premises, products, and people in the United States and internationally.",1,0.14809696155963592,-0.07752839141511646,0.1558556041699631,-0.033123316932293805,0.1677296697676958
751652.0,GV_008873,8873,STR,USA,QUESTAR CORP,Utilities,Utilities,Gas Utilities,Gas Utilities,4923,221210,Natural Gas Distribution,Utilities,Utilities,Dominion Energy Questar Corporation operates as an integrated natural gas company in the United States.,1,-0.6152220692201451,-0.1944450492909613,-0.037262301926351236,0.11468635808927595,0.11505569942408614
