cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
1116132,GV_140541,140541,TPR,USA,TAPESTRY INC,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",3100,316992,Women's Handbag and Purse Manufacturing,Manufacturing,Leather and Allied Product Manufacturing,"Tapestry, Inc. provides luxury accessories and branded lifestyle products in the United States, Japan, China, Hong Kong, Macau, Europe, Canada, Taiwan, South Korea, Malaysia, Australia, New Zealand, and Singapore.",0,-0.5583784359504698,-0.0782413240311714
1116463,GV_012915,12915,OSUR,USA,ORASURE TECHNOLOGIES INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,2835,325413,In-Vitro Diagnostic Substance Manufacturing,Manufacturing,Chemical Manufacturing,"OraSure Technologies, Inc., together with its subsidiaries, develops, manufactures, markets, and sells oral fluid diagnostic products and specimen collection devices in the United States, Europe, and internationally.",0,0.15693892862111955,-0.3587419683141945
1117297,GV_184263,184263,QNST,USA,QUINSTREET INC,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"QuinStreet, Inc., an Internet performance marketing company, provides customer acquisition services for its clients in the United States and internationally.",0,-0.5213376168082373,-0.2519613392050106
1118148,GV_141497,141497,ACAP.1,USA,AMERICAN PHYSICIANS CAPITAL,Financials,Insurance,Insurance,Property & Casualty Insurance,6351,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"As of August 25, 2015, American Physicians Capital, Inc. was acquired by American Physicians Assurance Corporation.",0,0.6317618293729726,0.15955425576836496
1120295,GV_140759,140759,XXIA,USA,IXIA,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3825,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",Manufacturing,Computer and Electronic Product Manufacturing,"Ixia provides application performance and security resilience solutions to enterprises, service providers, network equipment manufacturers, and governments in the United States, Romania, India, and internationally.",0,0.22047018297258122,-0.3558188585241182
1121788,GV_141459,141459,GRMN,CHE,GARMIN LTD,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Consumer Electronics,3812,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",Manufacturing,Computer and Electronic Product Manufacturing,"Garmin Ltd. designs, develops, manufactures, markets, and distributes a range of navigation, communication, and information devices worldwide.",0,-0.045754099283748406,0.11230046479881131
1122904,GV_154039,154039,NTGR,USA,NETGEAR INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3576,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"NETGEAR, Inc. designs, develops, and markets networking and Internet connected products for consumers, businesses, and service providers.",0,-0.12173848090635084,-0.26735389878088756
1123270,GV_140983,140983,BKMU,USA,BANK MUTUAL CORP,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,6035,522120,Savings Institutions,Finance and Insurance,Credit Intermediation and Related Activities,"As of February 1, 2018, Bank Mutual Corporation was acquired by Associated Banc-Corp. Bank Mutual Corporation operates as the holding company for Bank Mutual that provides various banking products and services in Wisconsin.",0,0.3998802747317489,-0.2708979967172899
1123360,GV_141913,141913,GPN,USA,GLOBAL PAYMENTS INC,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,7374,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","Global Payments Inc. provides payment technology and software solutions for card, electronic, check, and digital-based payments in North America, Europe, the Asia-Pacific, and Latin America.",0,0.011747546592103336,-0.2608776905768765
1123661,GV_241216,241216,SYT,CHE,SYNGENTA AG,Materials,Materials,Chemicals,Fertilizers & Agricultural Chemicals,2870,3253,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",Manufacturing,Chemical Manufacturing,"Syngenta AG, an agriculture company, operates in the crop protection, seeds, and lawn and garden markets worldwide.",0,-0.06369442282516222,0.5195470696242475
1124198,GV_004818,4818,FLR,USA,FLUOR CORP,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1600,237990,Other Heavy and Civil Engineering Construction,Construction,Heavy and Civil Engineering Construction,"Fluor Corporation, through its subsidiaries, provides engineering, procurement, construction, fabrication and modularization, operation, maintenance and asset integrity, and project management services worldwide.",0,0.12746310498453914,-0.2574347514725201
1124827,GV_141001,141001,UTIW,VGB,UTI WORLDWIDE INC,Industrials,Transportation,Air Freight & Logistics,Air Freight & Logistics,4731,541618,Other Management Consulting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",UTi Worldwide Inc. operates as a non-asset-based supply chain services and solutions company.,0,0.11325173205241175,-0.30354271033547375
1125057,GV_142382,142382,EAC.1,USA,ENCORE ACQUISITION CO,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"As of March 9, 2010, Encore Acquisition Co. was acquired by Denbury Resources Inc. Encore Acquisition Company engages in the acquisition and development of oil and natural gas reserves from onshore fields in the United States.",0,0.6109780283882653,0.15893117795479633
1125259,GV_140821,140821,POC.2,GBR,CARNIVAL CORP/PLC (GBR),Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",4400,483112,Deep Sea Passenger Transportation,Transportation and Warehousing,Water Transportation,"Carnival plc operates as a leisure travel company in North America, Australia, Europe, and Asia.",0,-0.06369442282516222,0.5195470696242475
1125376,GV_178803,178803,ENSG,USA,ENSIGN GROUP INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities,8051,623110,Nursing Care Facilities (Skilled Nursing Facilities),Health Care and Social Assistance,Nursing and Residential Care Facilities,"The Ensign Group, Inc. provides health care services in the post-acute care continuum and other ancillary businesses.",0,-0.24183538803337037,-0.418510033923548
1126328,GV_145701,145701,PFG,USA,PRINCIPAL FINANCIAL GRP INC,Financials,Insurance,Insurance,Life & Health Insurance,6282,523920,Portfolio Managemen,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Principal Financial Group, Inc. provides retirement, asset management, and insurance products and services to businesses, individuals, and institutional clients worldwide.",0,0.1851991203129563,-0.3184782829690062
1128928,GV_004809,4809,FLO,USA,FLOWERS FOODS INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2050,311812,Commercial Bakeries,Manufacturing,Food Manufacturing,"Flowers Foods, Inc. produces and markets packaged bakery products in the United States.",0,0.14120629839376148,0.023629089669386854
1129623,GV_141847,141847,ODSY,USA,ODYSSEY HEALTHCARE INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,8050,623110,Nursing Care Facilities (Skilled Nursing Facilities),Health Care and Social Assistance,Nursing and Residential Care Facilities,"Odyssey HealthCare, Inc. offers hospice services to patients and their families in the Unites States.",0,0.6106472586259821,0.12153202064808312
1130866,GV_163927,163927,HITT,USA,HITTITE MICROWAVE CORP,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Hittite Microwave Corporation designs, develops, and sells integrated circuits ICs, modules, subsystems, and instrumentation products for radio frequency RF microwave and millimeterwave applications worldwide.",0,0.2691476564093362,-0.2931260647395588
1131227,GV_150258,150258,HOSS,USA,HORNBECK OFFSHORE SVCS INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,4400,488390,Other Support Activities for Water Transportation,Transportation and Warehousing,Support Activities for Transportation,"Hornbeck Offshore Services, Inc., together with its subsidiaries, provides marine transportation, subsea installation, and accommodation support services to exploration and production, oilfield service, offshore construction, and the United States military customers.",0,-0.2191299150556123,-0.3263104755862388
1135971,GV_008694,8694,POM,USA,PEPCO HOLDINGS INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,Pepco Holdings LLC operates as a utility services holding company.,0,0.34126807440925844,-0.26992973320196006
1136893,GV_165993,165993,FIS,USA,FIDELITY NATIONAL INFO SVCS,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,7374,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","Fidelity National Information Services, Inc. operates as a financial services technology company in the United States and internationally.",0,-0.05421854813082331,-0.4374312501181215
1137774,GV_143356,143356,PRU,USA,PRUDENTIAL FINANCIAL INC,Financials,Insurance,Insurance,Life & Health Insurance,6311,524113,Direct Life Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Prudential Financial, Inc., through its subsidiaries, provides insurance, investment management, and other financial products and services.",0,0.2979366655959128,-0.2114622378427392
1138118,GV_260774,260774,CBRE,USA,CBRE GROUP INC,Real Estate,Real Estate,Real Estate Management & Development,Real Estate Services,6500,531,Real Estate,Real Estate and Rental and Leasing,Real Estate,"CBRE Group, Inc. operates as a commercial real estate services and investment company worldwide.",0,0.3459257644020857,-0.3168906105523478
1139463,GV_143605,143605,MDTH,USA,MEDCATH CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities,8062,622110,General Medical and Surgical Hospitals,Health Care and Social Assistance,Hospitals,"MedCath Corporation, together with its subsidiaries, engages in the ownership and operation of hospitals in partnership with physicians in the United States.",0,0.5969020331770675,0.1887484858692373
1139812,GV_031692,31692,MBFI,USA,MB FINANCIAL INC/MD,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"MB Financial, Inc. operates as a bank holding company for MB Financial Bank, N.A. that provides various financial services to small and middle market businesses, and individuals primarily in Chicago, Illinois metropolitan area.",0,0.053646248271062465,-0.34463467215133914
1140859,GV_031673,31673,ABC,USA,AMERISOURCEBERGEN CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Distributors,5122,424210,Drugs and Druggists' Sundries Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",AmerisourceBergen Corporation sources and distributes pharmaceutical products in the United States and internationally.,0,-0.038045237214857607,-0.3366688266842951
