cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
37808,GV_018049,18049,FNB,USA,F N B CORP/FL,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"F.N.B. Corporation, a financial holding company, provides a range of financial services primarily to consumers, corporations, governments, and small- to medium-sized businesses.",0,-0.004652579692847447,-0.41415223649340066,0.17474487961811522,-0.1876350588628697,-0.004167379026706639
37996,GV_004839,4839,F,USA,FORD MOTOR CO,Consumer Discretionary,Automobiles & Components,Automobiles,Automobile Manufacturers,3711,33611,Automobile and Light Duty Motor Vehicle Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Ford Motor Company designs, manufactures, markets, and services a range of Ford cars, trucks, sport utility vehicles, electrified vehicles, and Lincoln luxury vehicles worldwide.",0,0.07117851128944298,-0.20825921744348005,-0.3349976410240607,-0.0036564349777258886,-0.16096517355436918
39263,GV_003643,3643,CFR,USA,CULLEN/FROST BANKERS INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Cullen/Frost Bankers, Inc. operates as the holding company for Frost Bank that offers commercial and consumer banking services in Texas.",0,0.244882277099434,-0.20781143543249359,-0.301071353613093,-0.06707636976948333,-0.021523597130156016
39368,GV_004926,4926,FUL,USA,FULLER (H. B.) CO,Materials,Materials,Chemicals,Specialty Chemicals,2891,325520,Adhesive Manufacturing,Manufacturing,Chemical Manufacturing,"H.B. Fuller Company, together with its subsidiaries, formulates, manufactures, and markets adhesives, sealants, coatings, polymers, tapes, encapsulants, and other specialty chemical products worldwide.",0,-0.23879592302264588,-0.24634477073406552,-0.21977415916773593,-0.020210409865310548,0.011587899830900928
39648,GV_004936,4936,GK,USA,G&K SERVICES INC  -CL A,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Diversified Support Services,7200,812331,Linen Supply,Other Services (except Public Administration),Personal and Laundry Services,"G&K Services, Inc. provides branded uniform and facility services programs in the United States and Canada.",0,0.27561868587155997,-0.21133239544846652,0.293407550556762,-0.09076874451624652,0.12605721662078168
39911,GV_004990,4990,GPS,USA,GAP INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5651,448140,Family Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"The Gap, Inc. operates as an apparel retail company worldwide.",0,-0.1750276031267412,-0.41019677352097333,0.1593296249313464,-0.09457674728847375,0.0024434404256385594
40211,GV_004941,4941,GATX,USA,GATX CORP,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,4700,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",Real Estate and Rental and Leasing,Rental and Leasing Services,"GATX Corporation leases, operates, manages, and remarkets assets in the rail and marine markets worldwide.",0,0.42685878226591567,-0.08954434331550047,-0.06272921488465263,0.11691123866837957,0.04563762645973596
42582,GV_005234,5234,GT,USA,GOODYEAR TIRE & RUBBER CO,Consumer Discretionary,Automobiles & Components,Auto Components,Tires & Rubber,3011,326211,Tire Manufacturing (except Retreading),Manufacturing,Plastics and Rubber Products Manufacturing,"The Goodyear Tire & Rubber Company, together with its subsidiaries, develops, manufactures, distributes, and sells tires and related products and services worldwide.",0,0.14289610202948322,-0.23237084712786538,-0.2550846706160539,0.1503698897751558,-0.16908729026748484
45012,GV_005439,5439,HAL,USA,HALLIBURTON CO,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,Halliburton Company provides a range of services and products to oil and natural gas companies worldwide.,0,-0.06369442282516222,0.5195470696242475,0.27075632431522956,0.04863228389071006,0.060807469517350526
45919,GV_012545,12545,HHS,USA,HARTE HANKS INC,Communication Services,Media & Entertainment,Media,Advertising,7331,541860,Direct Mail Advertising,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Harte Hanks, Inc. provides various multi-channel marketing services in the United States and internationally.",0,-0.09497144080037344,-0.39125547649358455,0.16564055101394795,-0.06811501226423673,0.10761969557713044
46250,GV_005530,5530,HWKN,USA,HAWKINS INC,Materials,Materials,Chemicals,Commodity Chemicals,5160,424690,Other Chemical and Allied Products Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Hawkins, Inc. blends, manufactures, and distributes chemicals and other specialty ingredients in the United States and internationally.",0,0.23826674898997946,-0.015792130247625425,-0.24078140766750894,-0.23791837277260666,0.2602201148965658
47217,GV_005606,5606,HPQ,USA,HP INC,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",3570,33411,Computer and Peripheral Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"HP Inc. provides personal computing and other access devices, imaging and printing products, and related technologies, solutions, and services in the United States and internationally.",0,0.20479437965255853,-0.1886221134582211,-0.22098699830902804,0.20471798364438323,0.10598681130857499
47518,GV_005639,5639,HRC,USA,HILL-ROM HOLDINGS INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,2590,339113,Surgical Appliance and Supplies Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Hill-Rom Holdings, Inc. operates as a medical technology company worldwide.",0,0.320811407511639,-0.18444870947499797,-0.12042875137837204,0.16503736657824214,-0.11317516496958924
50104,GV_010466,10466,ANDV,USA,ANDEAVOR,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,"Andeavor, through its subsidiaries, operates as an independent petroleum refining, logistics, and marketing company in the United States.",0,0.43431565695549296,-0.26404971708555725,0.21377334663291264,-0.1571010878200863,0.15453572457741088
51143,GV_006066,6066,IBM,USA,INTL BUSINESS MACHINES CORP,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,International Business Machines Corporation operates as an integrated solutions and services company worldwide.,0,-0.06369442282516222,0.5195470696242475,0.27075632431522956,0.04863228389071006,0.060807469517350526
52988,GV_006216,6216,J,USA,JACOBS ENGINEERING GROUP INC,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1600,236210,Industrial Building Construction,Construction,Construction of Buildings,"Jacobs Engineering Group Inc. provides consulting, technical, scientific, and project delivery services for the government and private sectors in the United States, Canada, Europe, Asia, India, Australia, New Zealand, South America, Mexico, the Middle East, and Africa.",0,0.07077433629793027,-0.2637906513774747,0.010924586900907819,-0.18497832757224522,0.12287949330573007
54480,GV_006335,6335,KSU,USA,KANSAS CITY SOUTHERN,Industrials,Transportation,Road & Rail,Railroads,4011,482111,Line-Haul Railroads,Transportation and Warehousing,Rail Transportation,"Kansas City Southern, a transportation holding company, provides domestic and international rail transportation services in North America.",0,0.18387905402115645,-0.26747203767606853,-0.2529342035031453,0.02646419348402996,0.11725131624115587
55242,GV_006386,6386,KMT,USA,KENNAMETAL INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3540,333517,Machine Tool Manufacturing,Manufacturing,Machinery Manufacturing,"Kennametal Inc. develops and applies tungsten carbides, ceramics, and super-hard materials and solutions for use in metal cutting and extreme wear applications to enable customers work against corrosion and high temperatures conditions worldwide.",0,-0.1850642077213553,-0.2742402535495825,-0.11889745283907165,-0.10720980718568397,0.1864619562129612
57131,GV_006543,6543,LZB,USA,LA-Z-BOY INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings,2510,337121,Upholstered Household Furniture Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,"La-Z-Boy Incorporated manufactures, markets, imports, exports, distributes, and retails upholstery furniture products, accessories, and casegoods furniture products in the United States, Canada, and internationally.",0,0.5273829187871977,0.1402472409381842,0.0035714727946977724,-0.04831956876209891,-0.10130218387547536
57515,GV_006573,6573,LANC,USA,LANCASTER COLONY CORP,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2030,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",Manufacturing,Food Manufacturing,Lancaster Colony Corporation manufactures and markets specialty food products for the retail and foodservice markets in the United States.,0,0.6907614320258193,0.24528158741761233,-0.11792377974556051,-0.18530003372686407,0.1220747524928552
57528,GV_006574,6574,LNCE,USA,SNYDERS-LANCE INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2052,311821,Cookie and Cracker Manufacturing,Manufacturing,Food Manufacturing,"Snyder's-Lance, Inc. engages in the manufacture, distribution, marketing, and sale of snack food products in North America and Europe.",0,0.0621193325891186,-0.27589409163601103,-0.008855349591707713,0.07490974389561425,0.15479821174850317
57725,GV_022632,22632,LCI,USA,LANNETT CO INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Lannett Company, Inc. develops, manufactures, packages, markets, and distributes generic versions of brand pharmaceutical products in the United States.",0,-0.2604657015532937,-0.23061270287921687,-0.1555557700621728,-0.2250374835206198,0.15367294921411895
58492,GV_006649,6649,LEG,USA,LEGGETT & PLATT INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings,2510,337910,Mattress Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,"Leggett & Platt, Incorporated designs and produces various engineered components and products worldwide.",0,-0.15864684966459588,-0.3248106436985387,0.17297581580006272,-0.15613428067530122,0.1325304757161503
59527,GV_006737,6737,LECO,USA,LINCOLN ELECTRIC HLDGS INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3540,333992,Welding and Soldering Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Lincoln Electric Holdings, Inc., through its subsidiaries, designs, develops, manufactures, and sells welding, cutting, and brazing products worldwide.",0,-0.04280331391748495,-0.13963756423686607,-0.34867687900868205,0.2869546684826726,-0.03785805217289822
60086,GV_006781,6781,L,USA,LOEWS CORP,Financials,Insurance,Insurance,Property & Casualty Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,Loews Corporation provides commercial property and casualty insurance in the United States and internationally.,0,-0.002844628102057214,-0.3544911965107674,-0.17962730276250305,-0.07384639868747328,0.028628855145274152
60751,GV_006830,6830,LZ,USA,LUBRIZOL CORP,Materials,Materials,Chemicals,Specialty Chemicals,2990,324191,Petroleum Lubricating Oil and Grease Manufacturing,Manufacturing,Petroleum and Coal Products Manufacturing,The Lubrizol Corporation operates as a specialty chemical company worldwide.,0,0.22253865755622498,0.08327652493331691,0.39136661030921793,-0.3112625592367859,-0.012052543391991454
60849,GV_006836,6836,LUFK,USA,LUFKIN INDUSTRIES INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3533,333132,Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Lufkin Industries, Inc. manufactures and supplies oilfield and power transmission products for use in energy infrastructure and industrial applications.",0,0.35618574733464425,-0.1418202318536397,0.32402629056048604,-0.0631570714073358,-0.25630144507304253
