cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
1175454.0,GV_184700,184700,FLT,USA,FLEETCOR TECHNOLOGIES INC,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,7374,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","FleetCor Technologies, Inc. operates as a business payments company that simplifies the way businesses manage and pay expenses.",2,-0.019759325872699247,0.03690232185481001
1175535.0,GV_185453,185453,WSR,USA,WHITESTONE REIT,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Retail REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Whitestone is a community-centered retail REIT that acquires, owns, manages, develops and redevelops high quality ""e-commerce resistant"" neighborhood, community and lifestyle retail centers principally located in the largest, fastest-growing and most affluent markets in the Sunbelt.",2,0.1129155651269169,-0.1414095883514086
1225525.0,GV_014065,14065,CAS.,CAN,CASCADES INC,Materials,Materials,Containers & Packaging,Paper Packaging,2631,322130,Paperboard Mills,Manufacturing,Paper Manufacturing,"Cascades Inc. produces, converts, and markets packaging and tissue products in Canada, the United States, Italy, and internationally.",2,0.1202054725885787,-0.23876238668766125
1227930.0,GV_178943,178943,ENTR.1,USA,ENTROPIC COMMUNICATIONS INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Entropic Communications, LLC, a fabless semiconductor company, designs, develops, and markets semiconductor solutions to enable home entertainment.",2,0.13070469484824043,0.22470578494128052
1231346.0,GV_106203,106203,SEA.,CAN,SEABRIDGE GOLD INC,Materials,Materials,Metals & Mining,Gold,1040,212221,Gold Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Seabridge Gold Inc., together with its subsidiaries, engages in the acquisition and exploration of gold properties in North America.",2,0.4842736140863753,0.5072162539000206
1261313.0,GV_014433,14433,CU.X,CAN,CANADIAN UTILITIES  -CL A,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4932,221210,Natural Gas Distribution,Utilities,Utilities,"Canadian Utilities Limited and its subsidiaries engage in the electricity, pipelines and liquids, and retail energy businesses worldwide.",2,0.5993877326557656,0.025630176096361548
1275283.0,GV_120877,120877,RAI,USA,REYNOLDS AMERICAN INC,Consumer Staples,"Food, Beverage & Tobacco",Tobacco,Tobacco,2111,312230,Tobacco Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,"Reynolds American Inc., through its subsidiaries, manufactures and sells cigarettes and other tobacco products in the United States.",2,0.5227515494861787,0.007892012892750908
1279944.0,GV_152012,152012,LSG.,CAN,LAKE SHORE GOLD CORP,Materials,Materials,Metals & Mining,Gold,1040,212221,Gold Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Lake Shore Gold Corp., a gold mining company, engages in the acquisition, exploration, and development of gold properties in Canada.",2,0.5576032079782275,0.4013021795766044
1280058.0,GV_260893,260893,BLKB,USA,BLACKBAUD INC,Information Technology,Software & Services,Software,Application Software,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"Blackbaud, Inc. provides cloud software solutions to nonprofits, foundations, companies, education institutions, healthcare organizations, and individual change agents in the United States and internationally.",2,0.03203016663655523,-0.26316357812943725
1286597.0,GV_140363,140363,BAA.,CAN,BANRO CORP,Materials,Materials,Metals & Mining,Gold,1040,212221,Gold Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Banro Corporation, together with its subsidiaries, engages in the exploration, development, and production of mineral properties in the Democratic Republic of the Congo.",2,0.3220923097184956,0.4504190415399516
1288469.0,GV_184551,184551,MXL,USA,MAXLINEAR INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"MaxLinear, Inc. provides radio-frequency (RF), high-performance analog, and mixed-signal communications systems-on-chip solutions (SoCs) for the connected home, wired and wireless infrastructure, and industrial and multi-market applications worldwide.",2,-0.01897272120208973,-0.16457182397980558
1289236.0,GV_161013,161013,BMR,USA,BIOMED REALTY TRUST INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Office REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"BioMed Realty Trust, Inc. operates as a real estate investment trust REIT that focuses on providing real estate to the life science industry in the United States.",2,0.5388177165529243,-0.2642144659572446
1293282.0,GV_177111,177111,TTGT,USA,TECHTARGET INC,Communication Services,Media & Entertainment,Media,Advertising,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"TechTarget, Inc. provides specialized online content for buyers of enterprise information technology (IT) products and services in the United States, the United Kingdom, and internationally.",2,0.02728914448495421,0.079707937660136
1294133.0,GV_019274,19274,INGN,USA,INOGEN INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3845,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Inogen, Inc., a medical technology company, primarily develops, manufactures, and markets portable oxygen concentrators for patients, physicians and other clinicians, and third-party payors in the United States and internationally.",2,-0.1450067837305854,0.07471274942702082
1296392.0,GV_146543,146543,DH.,CAN,DH CORP,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,7374,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","DH Corporation provides payments, lending, and financial solutions to banks, specialty lenders, credit unions, governments, and corporations worldwide.",2,0.22656614175865278,0.09163887801839347
1297184.0,GV_020659,20659,AMPH,USA,AMPHASTAR PHARMACEUTICLS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Amphastar Pharmaceuticals, Inc., a specialty pharmaceutical company, develops, manufactures, markets, and sells generic and proprietary injectable, inhalation, and intranasal products in the United States and France.",2,-0.1089624939013897,-0.22826790203382388
1297996.0,GV_160991,160991,DLR,USA,DIGITAL REALTY TRUST INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Specialized REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Digital Realty supports the data center, colocation and interconnection strategies of customers across the Americas, EMEA and APAC, ranging from cloud and information technology services, communications and social networking to financial services, manufacturing, energy, healthcare and consumer products.",2,0.5668733234704163,-0.21197113027998668
1298675.0,GV_160990,160990,CUBE,USA,CUBESMART,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Specialized REITs,6798,531130,Lessors of Miniwarehouses and Self-Storage Units,Real Estate and Rental and Leasing,Real Estate,"CubeSmart is a self-administered and self-managed real estate investment trust. The Company's self-storage properties are designed to offer affordable, easily accessible and secure storage space for residential and commercial customers.",2,0.6221611694664917,-0.40048127045524384
1303523.0,GV_001932,1932,BTI,GBR,BRITISH AMER TOBACCO PLC,Consumer Staples,"Food, Beverage & Tobacco",Tobacco,Tobacco,2111,312230,Tobacco Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,British American Tobacco p.l.c. provides cigarettes and other tobacco products worldwide.,2,0.2481120898865833,0.09538755099038951
1311605.0,GV_107154,107154,KDX.,CAN,KLONDEX MINES LTD,Materials,Materials,Metals & Mining,Gold,1040,212221,Gold Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Klondex Mines Ltd., together with its subsidiaries, acquires, explores, develops, and produces mineral properties in the United States and Canada.",2,0.3895991513792142,0.4047280352925749
1318084.0,GV_162876,162876,CORE,USA,CORE MARK HOLDING CO INC,Consumer Discretionary,Retailing,Distributors,Distributors,5190,424940,Tobacco and Tobacco Product Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Core-Mark Holding Company, Inc. markets fresh and broad-line supply solutions to the convenience retail industry.",2,0.25505817438014344,-0.08069699909359543
1318220.0,GV_110732,110732,WCN,CAN,WASTE CONNECTIONS INC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,4953,562111,Solid Waste Collection,Administrative and Support and Waste Management and Remediation Services,Waste Management and Remediation Services,"Waste Connections, Inc. provides waste collection, transfer, disposal, and recycling services in the United States and Canada.",2,0.223730438980378,-0.23212834715406347
1319947.0,GV_024171,24171,DBI,USA,DESIGNER BRANDS INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5661,448210,Shoe Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Designer Brands Inc. designs, producers, and retails footwear and accessories for women, men, and kids primarily in North America.",2,-0.18770398560894924,0.05773439408162705
1323404.0,GV_105861,105861,WPM.,CAN,WHEATON PRECIOUS METALS CORP,Materials,Materials,Metals & Mining,Silver,1040,212221,Gold Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Wheaton Precious Metals Corp., a mining company, primarily sells precious metals in Canada and internationally.",2,0.7141744518898024,0.4553748406844045
1323974.0,GV_163893,163893,MWIV,USA,MWI VETERINARY SUPPLY,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Distributors,5047,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",Wholesale Trade,"Merchant Wholesalers, Durable Goods","MWI Veterinary Supply, Inc., together with its subsidiaries, distributes animal health products to veterinarians in the United States and the United Kingdom.",2,0.6005827090258405,0.09213211829765791
1326583.0,GV_115404,115404,WBMD,USA,WEBMD HEALTH CORP,Information Technology,Software & Services,Internet Software & Services,Internet Software & Services,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"WebMD Health Corp. provides health information services to consumers, physicians and other healthcare professionals, employers, and health plans through its Websites, mobile platforms, and health-focused publications in the United States.",2,0.10814853334221564,0.04667688340751203
1326801.0,GV_170617,170617,FB,USA,FACEBOOK INC,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"Facebook, Inc. develops products that enable people to connect and share with friends and family through mobile devices, personal computers, virtual reality headsets, and in-home devices worldwide.",2,0.05688673808916335,-0.174974920550804
1331875.0,GV_165264,165264,FNF,USA,FIDELITY NATL FINL FNF GROUP,Financials,Insurance,Insurance,Property & Casualty Insurance,6361,524127,Direct Title Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Fidelity National Financial, Inc., together with its subsidiaries, provides various insurance products in the United States.",2,0.23780294589852477,-0.4074477526960283
1333141.0,GV_212782,212782,FMS,DEU,FRESENIUS MEDICAL CARE AG&CO,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,8090,621492,Kidney Dialysis Centers,Health Care and Social Assistance,Ambulatory Health Care Services,"Fresenius Medical Care AG & Co. KGaA, a kidney dialysis company, provides dialysis care and related services, and other health care services in Germany, the United States, and internationally.",2,-0.032017278216736784,-0.19950346599941146
1333849.0,GV_028852,28852,JAG.,CAN,JAGUAR MINING INC,Materials,Materials,Metals & Mining,Gold,1040,212221,Gold Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Jaguar Mining Inc., a junior gold mining company, engages in the acquisition, exploration, development, and operation of gold producing properties in Brazil.",2,0.33479651252637493,0.2089982589665376
1339048.0,GV_165652,165652,WNR,USA,WESTERN REFINING INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,"Western Refining, Inc. operates as an independent crude oil refiner and marketer of refined products.",2,-0.18289492561456294,0.009820258127605327
1357326.0,GV_174317,174317,RVBD,USA,RIVERBED TECHNOLOGY INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3576,334210,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Riverbed Technology, Inc. develops application performance infrastructure solutions in the Americas, Europe, the Middle East, Africa, and the Asia Pacific.",2,0.23816783082517587,0.20679213724573112
1364099.0,GV_174567,174567,IPHS,USA,INNOPHOS HOLDINGS INC,Materials,Materials,Chemicals,Specialty Chemicals,2810,325180,Other Basic Inorganic Chemical Manufacturing,Manufacturing,Chemical Manufacturing,"Innophos Holdings, Inc., together with its subsidiaries, produces specialty ingredients with applications in food, health, nutrition, and industrial markets.",2,-0.13849421309224266,0.11636863096037857
1367644.0,GV_176022,176022,EBS,USA,EMERGENT BIOSOLUTIONS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,"Emergent BioSolutions Inc., a life sciences company, focuses on the provision of specialty products for civilian and military populations that address accidental, deliberate, and naturally occurring public health threats (PHTs).",2,-0.12014155405450387,-0.14326585573950326
1370637.0,GV_023238,23238,ETSY,USA,ETSY INC,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"Etsy, Inc. operates Etsy.com and Reverb.com, an online market place for buyers and sellers to sell goods primarily in the United States, United Kingdom, Canada, Australia, France, and Germany.",2,0.18128473645390755,-0.09969518652746134
